version,ciclo_id,ts,portfolio,mercado,exposicion,estrategia,universo,senales,ordenes,riesgo,deriva
v1,57,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114215.75, 'ETH': 4344.23, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,58,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114215.74, 'ETH': 4344.2, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,59,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114215.74, 'ETH': 4344.19, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,60,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114215.74, 'ETH': 4345.94, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,61,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114235.58, 'ETH': 4345.51, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,62,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114235.57, 'ETH': 4345.51, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,63,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114276.67, 'ETH': 4347.66, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,64,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114276.67, 'ETH': 4350.0, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,65,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114288.0, 'ETH': 4350.0, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,66,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114287.99, 'ETH': 4345.94, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,67,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114284.83, 'ETH': 4345.94, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,68,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114284.83, 'ETH': 4342.91, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,69,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114240.0, 'ETH': 4342.9, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,70,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114226.06, 'ETH': 4344.74, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,71,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114235.99, 'ETH': 4344.76, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,72,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114236.0, 'ETH': 4344.86, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,73,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114246.02, 'ETH': 4346.39, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,74,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114246.02, 'ETH': 4346.38, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,75,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114277.51, 'ETH': 4348.77, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,76,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114277.51, 'ETH': 4346.14, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,77,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114227.0, 'ETH': 4346.14, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,78,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114279.99, 'ETH': 4348.66, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,79,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114280.0, 'ETH': 4348.66, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,80,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114290.0, 'ETH': 4350.2, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,81,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114314.1, 'ETH': 4350.19, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,82,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114325.0, 'ETH': 4350.16, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,83,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114325.0, 'ETH': 4348.35, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,84,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114335.43, 'ETH': 4348.35, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,85,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114336.76, 'ETH': 4348.36, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,86,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 114336.76, 'ETH': 4347.46, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'status': 'rejected', 'orden': {'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'type': 'market', 'price': None}}, {'status': 'rejected', 'orden': {'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'type': 'market', 'price': None}}, {'status': 'error', 'message': 'binance does not have market symbol USDT/USDT'}]","{'aprobado': True, 'motivo': None}",False
v1,1,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,2,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,3,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,4,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
