operation_id,symbol,sell_date,buy_date,quantity,buy_price,sell_price,cost_basis,sell_value,gain_loss,holding_period_days
ETHUSDT_2026-02-15T10:02:18.249537_2538350908224,ETHUSDT,2026-02-15T10:02:18.249537,2026-02-15T07:09:11.230866,0.00384,2085.80238,2068.965,8.01,7.94,-0.06,0
ETHUSDT_2026-02-15T10:02:18.249537_2538350908224,ETHUSDT,2026-02-15T10:02:18.249537,2026-02-15T07:13:24.167971,0.01897,2088.273615,2068.965,39.61,39.25,-0.37,0
ETHUSDT_2026-02-15T10:02:18.249537_2538350908224,ETHUSDT,2026-02-15T10:02:18.249537,2026-02-15T07:14:03.005018,0.005582281195546178,2088.52374,2068.965,11.66,11.55,-0.11,0
BTCUSDT_2026-02-15T10:07:19.128555_2540356776128,BTCUSDT,2026-02-15T10:07:19.128555,2026-02-15T05:57:51.668506,9.886106813994724e-05,70326.98591999999,70231.20683,6.95,6.94,-0.01,0
BTCUSDT_2026-02-15T10:07:19.128555_2540356776128,BTCUSDT,2026-02-15T10:07:19.128555,2026-02-15T05:58:18.039469,0.000217,70326.98591999999,70231.20683,15.26,15.24,-0.02,0
BTCUSDT_2026-02-15T10:07:19.128555_2540356776128,BTCUSDT,2026-02-15T10:07:19.128555,2026-02-15T06:02:49.006096,0.0006604966565824564,70274.20954499999,70231.20683,46.42,46.39,-0.03,0
ETHUSDT_2026-02-15T10:07:19.167213_2538377988352,ETHUSDT,2026-02-15T10:07:19.167213,2026-02-15T07:14:03.005018,0.0029477188044538215,2088.52374,2059.1699,6.16,6.07,-0.09,0
ETHUSDT_2026-02-15T10:07:19.167213_2538377988352,ETHUSDT,2026-02-15T10:07:19.167213,2026-02-15T07:14:39.115065,0.00384,2087.2931249999997,2059.1699,8.02,7.91,-0.11,0
ETHUSDT_2026-02-15T10:07:19.167213_2538377988352,ETHUSDT,2026-02-15T10:07:19.167213,2026-02-15T07:18:15.624028,0.01898,2088.233595,2059.1699,39.63,39.08,-0.55,0
ETHUSDT_2026-02-15T10:07:19.167213_2538377988352,ETHUSDT,2026-02-15T10:07:19.167213,2026-02-15T07:18:51.772358,0.007378952124301581,2088.493725,2059.1699,15.41,15.19,-0.22,0
BTCUSDT_2026-02-15T10:12:19.915585_2538349341056,BTCUSDT,2026-02-15T10:12:19.915585,2026-02-15T06:02:49.006096,6.450334341754358e-05,70274.20954499999,70301.38172500001,4.53,4.53,0.0,0
BTCUSDT_2026-02-15T10:12:19.915585_2538349341056,BTCUSDT,2026-02-15T10:12:19.915585,2026-02-15T06:03:15.734329,0.000217,70274.20954499999,70301.38172500001,15.25,15.26,0.01,0
BTCUSDT_2026-02-15T10:12:19.915585_2538349341056,BTCUSDT,2026-02-15T10:12:19.915585,2026-02-15T06:07:55.421495,0.0006928599698280723,70302.95391,70301.38172500001,48.71,48.71,-0.0,0
ETHUSDT_2026-02-15T10:12:19.955070_2538378581376,ETHUSDT,2026-02-15T10:12:19.955070,2026-02-15T07:18:51.772358,0.0011510478756984188,2088.493725,2060.3293200000003,2.4,2.37,-0.03,0
ETHUSDT_2026-02-15T10:12:19.955070_2538378581376,ETHUSDT,2026-02-15T10:12:19.955070,2026-02-15T07:19:28.101731,0.00383,2088.2636099999995,2060.3293200000003,8.0,7.89,-0.11,0
ETHUSDT_2026-02-15T10:12:19.955070_2538378581376,ETHUSDT,2026-02-15T10:12:19.955070,2026-02-15T07:23:07.455971,0.01902,2084.831895,2060.3293200000003,39.65,39.19,-0.47,0
ETHUSDT_2026-02-15T10:12:19.955070_2538378581376,ETHUSDT,2026-02-15T10:12:19.955070,2026-02-15T07:23:43.616690,0.00855,2084.831895,2060.3293200000003,17.83,17.62,-0.21,0
ETHUSDT_2026-02-15T10:12:19.955070_2538378581376,ETHUSDT,2026-02-15T10:12:19.955070,2026-02-15T07:24:19.669726,0.0006398006317302942,2084.991975,2060.3293200000003,1.33,1.32,-0.02,0
BTCUSDT_2026-02-15T10:17:20.881043_2538348908800,BTCUSDT,2026-02-15T10:17:20.881043,2026-02-15T06:07:55.421495,3.1140030171927704e-05,70302.95391,70213.105885,2.19,2.19,-0.0,0
BTCUSDT_2026-02-15T10:17:20.881043_2538348908800,BTCUSDT,2026-02-15T10:17:20.881043,2026-02-15T06:08:19.783233,0.000216,70285.13500499999,70213.105885,15.18,15.17,-0.02,0
BTCUSDT_2026-02-15T10:17:20.881043_2538348908800,BTCUSDT,2026-02-15T10:17:20.881043,2026-02-15T06:13:02.279256,0.000724,70251.108,70213.105885,50.86,50.83,-0.03,0
BTCUSDT_2026-02-15T10:17:20.881043_2538348908800,BTCUSDT,2026-02-15T10:17:20.881043,2026-02-15T06:13:26.338830,1.8788448667701567e-06,70245.60525,70213.105885,0.13,0.13,-0.0,0
ETHUSDT_2026-02-15T10:17:20.919066_2538378584256,ETHUSDT,2026-02-15T10:17:20.919066,2026-02-15T07:24:19.669726,0.003200199368269706,2084.991975,2055.221875,6.67,6.58,-0.1,0
ETHUSDT_2026-02-15T10:17:20.919066_2538378584256,ETHUSDT,2026-02-15T10:17:20.919066,2026-02-15T07:28:26.318730,0.01897,2086.2826199999995,2055.221875,39.58,38.99,-0.59,0
ETHUSDT_2026-02-15T10:17:20.919066_2538378584256,ETHUSDT,2026-02-15T10:17:20.919066,2026-02-15T07:29:02.446012,0.00853,2086.5027299999997,2055.221875,17.8,17.53,-0.27,0
ETHUSDT_2026-02-15T10:17:20.919066_2538378584256,ETHUSDT,2026-02-15T10:17:20.919066,2026-02-15T07:29:38.594956,0.0024638286754602133,2086.5027299999997,2055.221875,5.14,5.06,-0.08,0
BTCUSDT_2026-02-15T10:21:24.990683_2538348641472,BTCUSDT,2026-02-15T10:21:24.990683,2026-02-15T06:13:26.338830,0.00021412115513322984,70245.60525,70335.2148,15.04,15.06,0.02,0
BTCUSDT_2026-02-15T10:21:24.990683_2538348641472,BTCUSDT,2026-02-15T10:21:24.990683,2026-02-15T06:17:50.981141,0.000723,70329.64725,70335.2148,50.85,50.85,0.0,0
BTCUSDT_2026-02-15T10:21:24.990683_2538348641472,BTCUSDT,2026-02-15T10:21:24.990683,2026-02-15T06:18:15.298795,0.000216,70323.38412,70335.2148,15.19,15.19,0.0,0
BTCUSDT_2026-02-15T10:21:24.990683_2538348641472,BTCUSDT,2026-02-15T10:21:24.990683,2026-02-15T06:22:48.804515,0.000722,70355.86034999999,70335.2148,50.8,50.78,-0.01,0
BTCUSDT_2026-02-15T10:21:24.990683_2538348641472,BTCUSDT,2026-02-15T10:21:24.990683,2026-02-15T06:23:13.015860,0.000216,70359.48216,70335.2148,15.2,15.19,-0.01,0
BTCUSDT_2026-02-15T10:21:24.990683_2538348641472,BTCUSDT,2026-02-15T10:21:24.990683,2026-02-15T06:27:46.453757,0.000721,70520.19247499999,70335.2148,50.85,50.71,-0.13,0
BTCUSDT_2026-02-15T10:21:24.990683_2538348641472,BTCUSDT,2026-02-15T10:21:24.990683,2026-02-15T06:28:10.789019,0.000216,70499.04190499999,70335.2148,15.23,15.19,-0.04,0
BTCUSDT_2026-02-15T10:21:24.990683_2538348641472,BTCUSDT,2026-02-15T10:21:24.990683,2026-02-15T06:32:44.221653,4.8878844866769835e-05,70500.562665,70335.2148,3.45,3.44,-0.01,0
ETHUSDT_2026-02-15T10:21:25.030576_2538378594688,ETHUSDT,2026-02-15T10:21:25.030576,2026-02-15T07:29:38.594956,0.0013661713245397868,2086.5027299999997,2060.5791950000003,2.85,2.82,-0.04,0
ETHUSDT_2026-02-15T10:21:25.030576_2538378594688,ETHUSDT,2026-02-15T10:21:25.030576,2026-02-15T07:33:15.446966,0.01896,2087.513235,2060.5791950000003,39.58,39.07,-0.51,0
ETHUSDT_2026-02-15T10:21:25.030576_2538378594688,ETHUSDT,2026-02-15T10:21:25.030576,2026-02-15T07:34:21.628433,0.00851,2089.8444,2060.5791950000003,17.78,17.54,-0.25,0
ETHUSDT_2026-02-15T10:21:25.030576_2538378594688,ETHUSDT,2026-02-15T10:21:25.030576,2026-02-15T07:35:00.465263,0.00382,2088.7238399999997,2060.5791950000003,7.98,7.87,-0.11,0
ETHUSDT_2026-02-15T10:21:25.030576_2538378594688,ETHUSDT,2026-02-15T10:21:25.030576,2026-02-15T07:38:25.053415,0.0189,2098.92894,2060.5791950000003,39.67,38.94,-0.72,0
ETHUSDT_2026-02-15T10:21:25.030576_2538378594688,ETHUSDT,2026-02-15T10:21:25.030576,2026-02-15T07:39:01.141693,0.00848,2100.96996,2060.5791950000003,17.82,17.47,-0.34,0
ETHUSDT_2026-02-15T10:21:25.030576_2538378594688,ETHUSDT,2026-02-15T10:21:25.030576,2026-02-15T07:39:37.226046,0.00382,2097.218085,2060.5791950000003,8.01,7.87,-0.14,0
ETHUSDT_2026-02-15T10:21:25.030576_2538378594688,ETHUSDT,2026-02-15T10:21:25.030576,2026-02-15T07:43:16.782873,0.01891,2092.795875,2060.5791950000003,39.57,38.97,-0.61,0
ETHUSDT_2026-02-15T10:21:25.030576_2538378594688,ETHUSDT,2026-02-15T10:21:25.030576,2026-02-15T07:43:52.906820,0.00314382867546021,2092.355655,2060.5791950000003,6.58,6.48,-0.1,0
BTCUSDT_2026-02-15T10:22:15.847138_2538350908864,BTCUSDT,2026-02-15T10:22:15.847138,2026-02-15T06:32:44.221653,0.000462,70500.562665,70364.8,32.57,32.51,-0.06,0
ETHUSDT_2026-02-15T10:22:15.887033_2538378603712,ETHUSDT,2026-02-15T10:22:15.887033,2026-02-15T07:43:52.906820,0.005356171324539791,2092.355655,2062.1084299999998,11.21,11.05,-0.16,0
ETHUSDT_2026-02-15T10:22:15.887033_2538378603712,ETHUSDT,2026-02-15T10:22:15.887033,2026-02-15T07:44:28.997468,0.00382,2091.0349949999995,2062.1084299999998,7.99,7.88,-0.11,0
ETHUSDT_2026-02-15T10:22:15.887033_2538378603712,ETHUSDT,2026-02-15T10:22:15.887033,2026-02-15T07:48:05.878457,0.0037138286754602096,2091.22509,2062.1084299999998,7.77,7.66,-0.11,0
BTCUSDT_2026-02-15T10:23:37.318716_2538377974336,BTCUSDT,2026-02-15T10:23:37.318716,2026-02-15T06:32:44.221653,0.00021012115513323017,70500.562665,70400.63207500002,14.81,14.79,-0.02,0
BTCUSDT_2026-02-15T10:23:37.318716_2538377974336,BTCUSDT,2026-02-15T10:23:37.318716,2026-02-15T06:33:08.602997,0.000215,70508.32654499999,70400.63207500002,15.16,15.14,-0.02,0
BTCUSDT_2026-02-15T10:23:37.318716_2538377974336,BTCUSDT,2026-02-15T10:23:37.318716,2026-02-15T06:38:06.451724,0.000721,70508.24650499999,70400.63207500002,50.84,50.76,-0.08,0
BTCUSDT_2026-02-15T10:23:37.318716_2538377974336,BTCUSDT,2026-02-15T10:23:37.318716,2026-02-15T06:38:33.205718,0.000215,70508.24650499999,70400.63207500002,15.16,15.14,-0.02,0
BTCUSDT_2026-02-15T10:23:37.318716_2538377974336,BTCUSDT,2026-02-15T10:23:37.318716,2026-02-15T06:43:04.169323,0.00072,70470.31755,70400.63207500002,50.74,50.69,-0.05,0
BTCUSDT_2026-02-15T10:23:37.318716_2538377974336,BTCUSDT,2026-02-15T10:23:37.318716,2026-02-15T06:43:31.027266,0.00016687884486676994,70470.31755,70400.63207500002,11.76,11.75,-0.01,0
ETHUSDT_2026-02-15T10:23:37.358279_2538349354880,ETHUSDT,2026-02-15T10:23:37.358279,2026-02-15T07:48:05.878457,0.015186171324539791,2091.22509,2062.1783950000004,31.76,31.32,-0.44,0
ETHUSDT_2026-02-15T10:23:37.358279_2538349354880,ETHUSDT,2026-02-15T10:23:37.358279,2026-02-15T07:48:41.601286,0.00849,2090.474715,2062.1783950000004,17.75,17.51,-0.24,0
ETHUSDT_2026-02-15T10:23:37.358279_2538349354880,ETHUSDT,2026-02-15T10:23:37.358279,2026-02-15T07:49:17.711433,0.00381,2092.0555050000003,2062.1783950000004,7.97,7.86,-0.11,0
ETHUSDT_2026-02-15T10:23:37.358279_2538349354880,ETHUSDT,2026-02-15T10:23:37.358279,2026-02-15T07:53:30.578592,0.01889,2090.774865,2062.1783950000004,39.49,38.95,-0.54,0
ETHUSDT_2026-02-15T10:23:37.358279_2538349354880,ETHUSDT,2026-02-15T10:23:37.358279,2026-02-15T07:54:09.812725,0.00849,2090.98497,2062.1783950000004,17.75,17.51,-0.24,0
ETHUSDT_2026-02-15T10:23:37.358279_2538349354880,ETHUSDT,2026-02-15T10:23:37.358279,2026-02-15T07:54:48.652812,0.0027038286754602157,2091.4452,2062.1783950000004,5.65,5.58,-0.08,0
BTCUSDT_2026-02-15T10:24:28.162585_2538351455360,BTCUSDT,2026-02-15T10:24:28.162585,2026-02-15T06:43:31.027266,4.8121155133230056e-05,70470.31755,70381.15182,3.39,3.39,-0.0,0
BTCUSDT_2026-02-15T10:24:28.162585_2538351455360,BTCUSDT,2026-02-15T10:24:28.162585,2026-02-15T06:48:02.097559,0.00028887884486677,70365.835335,70381.15182,20.33,20.33,0.0,0
ETHUSDT_2026-02-15T10:24:28.202758_2538378590080,ETHUSDT,2026-02-15T10:24:28.202758,2026-02-15T07:54:48.652812,0.0011061713245397843,2091.4452,2060.84906,2.31,2.28,-0.03,0
ETHUSDT_2026-02-15T10:24:28.202758_2538378590080,ETHUSDT,2026-02-15T10:24:28.202758,2026-02-15T07:58:25.246434,0.007523828675460216,2093.116035,2060.84906,15.75,15.51,-0.24,0
BTCUSDT_2026-02-15T10:30:14.398384_2538378022016,BTCUSDT,2026-02-15T10:30:14.398384,2026-02-15T06:48:02.097559,0.00043012115513323004,70365.835335,70370.797,30.27,30.27,0.0,0
BTCUSDT_2026-02-15T10:30:14.398384_2538378022016,BTCUSDT,2026-02-15T10:30:14.398384,2026-02-15T06:48:28.948507,0.000215,70365.835335,70370.797,15.13,15.13,0.0,0
BTCUSDT_2026-02-15T10:30:14.398384_2538378022016,BTCUSDT,2026-02-15T10:30:14.398384,2026-02-15T06:52:59.853481,0.000718,70365.695265,70370.797,50.52,50.53,0.0,0
BTCUSDT_2026-02-15T10:30:14.398384_2538378022016,BTCUSDT,2026-02-15T10:30:14.398384,2026-02-15T06:53:26.660388,0.000214,70365.695265,70370.797,15.06,15.06,0.0,0
BTCUSDT_2026-02-15T10:30:14.398384_2538378022016,BTCUSDT,2026-02-15T10:30:14.398384,2026-02-15T06:57:57.658088,0.0006668788448667701,70437.10095,70370.797,46.97,46.93,-0.04,0
ETHUSDT_2026-02-15T10:30:14.439459_2538378024000,ETHUSDT,2026-02-15T10:30:14.439459,2026-02-15T07:58:25.246434,0.011336171324539783,2093.116035,2061.38879,23.73,23.37,-0.36,0
ETHUSDT_2026-02-15T10:30:14.439459_2538378024000,ETHUSDT,2026-02-15T10:30:14.439459,2026-02-15T07:59:01.252379,0.00847,2093.74635,2061.38879,17.73,17.46,-0.27,0
ETHUSDT_2026-02-15T10:30:14.439459_2538378024000,ETHUSDT,2026-02-15T10:30:14.439459,2026-02-15T07:59:37.364299,0.00381,2091.92544,2061.38879,7.97,7.85,-0.12,0
ETHUSDT_2026-02-15T10:30:14.439459_2538378024000,ETHUSDT,2026-02-15T10:30:14.439459,2026-02-15T08:03:16.982014,0.01887,2093.046,2061.38879,39.5,38.9,-0.6,0
ETHUSDT_2026-02-15T10:30:14.439459_2538378024000,ETHUSDT,2026-02-15T10:30:14.439459,2026-02-15T08:03:53.010916,0.00848,2092.355655,2061.38879,17.74,17.48,-0.26,0
ETHUSDT_2026-02-15T10:30:14.439459_2538378024000,ETHUSDT,2026-02-15T10:30:14.439459,2026-02-15T08:04:29.159342,0.00381,2091.615285,2061.38879,7.97,7.85,-0.12,0
ETHUSDT_2026-02-15T10:30:14.439459_2538378024000,ETHUSDT,2026-02-15T10:30:14.439459,2026-02-15T08:08:08.695099,0.002693828675460217,2091.855405,2061.38879,5.64,5.55,-0.08,0
BTCUSDT_2026-02-15T10:31:05.241855_2538378590848,BTCUSDT,2026-02-15T10:31:05.241855,2026-02-15T06:57:57.658088,5.0121155133229915e-05,70437.10095,70367.81849,3.53,3.53,-0.0,0
BTCUSDT_2026-02-15T10:31:05.241855_2538378590848,BTCUSDT,2026-02-15T10:31:05.241855,2026-02-15T06:58:24.489088,0.000214,70437.10095,70367.81849,15.07,15.06,-0.01,0
BTCUSDT_2026-02-15T10:31:05.241855_2538378590848,BTCUSDT,2026-02-15T10:31:05.241855,2026-02-15T07:03:07.176596,7.28788448667701e-05,70381.082955,70367.81849,5.13,5.13,-0.0,0
ETHUSDT_2026-02-15T10:31:05.307856_2538378030912,ETHUSDT,2026-02-15T10:31:05.307856,2026-02-15T08:08:08.695099,0.00862,2091.855405,2061.2088799999997,18.03,17.77,-0.26,0
BTCUSDT_2026-02-15T10:37:24.479914_2538377979328,BTCUSDT,2026-02-15T10:37:24.479914,2026-02-15T07:03:07.176596,0.0004901211551332299,70381.082955,70284.630105,34.5,34.45,-0.05,0
BTCUSDT_2026-02-15T10:37:24.479914_2538377979328,BTCUSDT,2026-02-15T10:37:24.479914,2026-02-15T07:03:43.274313,0.000253,70392.75878999999,70284.630105,17.81,17.78,-0.03,0
BTCUSDT_2026-02-15T10:37:24.479914_2538377979328,BTCUSDT,2026-02-15T10:37:24.479914,2026-02-15T07:04:07.341982,0.000144,70413.71926499999,70284.630105,10.14,10.12,-0.02,0
BTCUSDT_2026-02-15T10:37:24.479914_2538377979328,BTCUSDT,2026-02-15T10:37:24.479914,2026-02-15T07:07:58.976579,0.00056287884486677,70405.495155,70284.630105,39.63,39.56,-0.07,0
ETHUSDT_2026-02-15T10:37:24.520944_2538377982784,ETHUSDT,2026-02-15T10:37:24.520944,2026-02-15T08:08:08.695099,0.007546171324539781,2091.855405,2056.501235,15.79,15.52,-0.27,0
ETHUSDT_2026-02-15T10:37:24.520944_2538377982784,ETHUSDT,2026-02-15T10:37:24.520944,2026-02-15T08:08:44.718001,0.00848,2091.055005,2056.501235,17.73,17.44,-0.29,0
ETHUSDT_2026-02-15T10:37:24.520944_2538377982784,ETHUSDT,2026-02-15T10:37:24.520944,2026-02-15T08:09:20.782743,0.0038,2092.355655,2056.501235,7.95,7.81,-0.14,0
ETHUSDT_2026-02-15T10:37:24.520944_2538377982784,ETHUSDT,2026-02-15T10:37:24.520944,2026-02-15T08:13:00.250183,0.01730382867546022,2087.3031300000002,2056.501235,36.12,35.59,-0.53,0
BTCUSDT_2026-02-15T10:38:03.353722_2538349340864,BTCUSDT,2026-02-15T10:38:03.353722,2026-02-15T07:07:58.976579,1.2115513323000034e-07,70405.495155,70285.789525,0.01,0.01,-0.0,0
BTCUSDT_2026-02-15T10:38:03.353722_2538349340864,BTCUSDT,2026-02-15T10:38:03.353722,2026-02-15T07:08:35.058171,0.000253,70385.175,70285.789525,17.81,17.78,-0.03,0
BTCUSDT_2026-02-15T10:38:03.353722_2538349340864,BTCUSDT,2026-02-15T10:38:03.353722,2026-02-15T07:09:11.203911,0.000113,70356.94089,70285.789525,7.95,7.94,-0.01,0
BTCUSDT_2026-02-15T10:38:03.353722_2538349340864,BTCUSDT,2026-02-15T10:38:03.353722,2026-02-15T07:13:24.140715,0.00028587884486677,70439.71225499999,70285.789525,20.14,20.09,-0.04,0
ETHUSDT_2026-02-15T10:38:03.402204_2538348920128,ETHUSDT,2026-02-15T10:38:03.402204,2026-02-15T08:13:00.250183,0.0015461713245397794,2087.3031300000002,2056.8510600000004,3.23,3.18,-0.05,0
ETHUSDT_2026-02-15T10:38:03.402204_2538348920128,ETHUSDT,2026-02-15T10:38:03.402204,2026-02-15T08:13:36.368607,0.00848,2086.5327449999995,2056.8510600000004,17.69,17.44,-0.25,0
ETHUSDT_2026-02-15T10:38:03.402204_2538348920128,ETHUSDT,2026-02-15T10:38:03.402204,2026-02-15T08:14:12.485815,0.00381,2087.1430499999997,2056.8510600000004,7.95,7.84,-0.12,0
ETHUSDT_2026-02-15T10:38:03.402204_2538348920128,ETHUSDT,2026-02-15T10:38:03.402204,2026-02-15T08:18:25.480782,0.00287382867546022,2088.56376,2056.8510600000004,6.0,5.91,-0.09,0
BTCUSDT_2026-02-15T10:38:39.417610_2538378026368,BTCUSDT,2026-02-15T10:38:39.417610,2026-02-15T07:13:24.140715,0.00027612115513323,70439.71225499999,70296.71406000001,19.45,19.41,-0.04,0
BTCUSDT_2026-02-15T10:38:39.417610_2538378026368,BTCUSDT,2026-02-15T10:38:39.417610,2026-02-15T07:14:02.978075,1.7878844866770004e-05,70442.68374,70296.71406000001,1.26,1.26,-0.0,0
ETHUSDT_2026-02-15T10:38:39.457568_2538378585792,ETHUSDT,2026-02-15T10:38:39.457568,2026-02-15T08:18:25.480782,0.00752,2088.56376,2057.4807450000003,15.71,15.47,-0.23,0
BTCUSDT_2026-02-15T10:39:15.470810_2538349346496,BTCUSDT,2026-02-15T10:39:15.470810,2026-02-15T07:14:02.978075,0.000132,70442.68374,70296.824005,9.3,9.28,-0.02,0
ETHUSDT_2026-02-15T10:39:15.512286_2538377998912,ETHUSDT,2026-02-15T10:39:15.512286,2026-02-15T08:18:25.480782,0.00339,2088.56376,2057.3208250000002,7.08,6.97,-0.11,0
BTCUSDT_2026-02-15T10:52:18.158923_2538378587648,BTCUSDT,2026-02-15T10:52:18.158923,2026-02-15T07:14:02.978075,0.00010212115513322999,70442.68374,70441.38169,7.19,7.19,-0.0,0
BTCUSDT_2026-02-15T10:52:18.158923_2538378587648,BTCUSDT,2026-02-15T10:52:18.158923,2026-02-15T07:14:39.087274,0.000113,70467.005895,70441.38169,7.96,7.96,-0.0,0
BTCUSDT_2026-02-15T10:52:18.158923_2538378587648,BTCUSDT,2026-02-15T10:52:18.158923,2026-02-15T07:18:15.591013,0.000561,70559.76225,70441.38169,39.58,39.52,-0.07,0
BTCUSDT_2026-02-15T10:52:18.158923_2538378587648,BTCUSDT,2026-02-15T10:52:18.158923,2026-02-15T07:18:51.741340,0.000252,70686.535605,70441.38169,17.81,17.75,-0.06,0
BTCUSDT_2026-02-15T10:52:18.158923_2538378587648,BTCUSDT,2026-02-15T10:52:18.158923,2026-02-15T07:19:28.073805,0.000113,70789.69716,70441.38169,8.0,7.96,-0.04,0
BTCUSDT_2026-02-15T10:52:18.158923_2538378587648,BTCUSDT,2026-02-15T10:52:18.158923,2026-02-15T07:23:07.428019,0.0003038788448667701,70817.71116,70441.38169,21.52,21.41,-0.11,0
ETHUSDT_2026-02-15T10:52:18.198816_2538378027968,ETHUSDT,2026-02-15T10:52:18.198816,2026-02-15T08:18:25.480782,0.00504617132453978,2088.56376,2061.40878,10.54,10.4,-0.14,0
ETHUSDT_2026-02-15T10:52:18.198816_2538378027968,ETHUSDT,2026-02-15T10:52:18.198816,2026-02-15T08:19:04.311808,0.00846,2089.054005,2061.40878,17.67,17.44,-0.23,0
ETHUSDT_2026-02-15T10:52:18.198816_2538378027968,ETHUSDT,2026-02-15T10:52:18.198816,2026-02-15T08:19:40.396298,0.0038,2089.1640599999996,2061.40878,7.94,7.83,-0.11,0
ETHUSDT_2026-02-15T10:52:18.198816_2538378027968,ETHUSDT,2026-02-15T10:52:18.198816,2026-02-15T08:23:17.004175,0.01881,2089.80438,2061.40878,39.31,38.78,-0.53,0
ETHUSDT_2026-02-15T10:52:18.198816_2538378027968,ETHUSDT,2026-02-15T10:52:18.198816,2026-02-15T08:23:53.074261,0.0009038286754602144,2090.154555,2061.40878,1.89,1.86,-0.03,0
BTCUSDT_2026-02-15T10:52:57.017645_2538377978752,BTCUSDT,2026-02-15T10:52:57.017645,2026-02-15T07:23:07.428019,0.0002551211551332299,70817.71116,70450.17729,18.07,17.97,-0.09,0
BTCUSDT_2026-02-15T10:52:57.017645_2538377978752,BTCUSDT,2026-02-15T10:52:57.017645,2026-02-15T07:23:43.586525,0.000251,70807.44602999999,70450.17729,17.77,17.68,-0.09,0
BTCUSDT_2026-02-15T10:52:57.017645_2538377978752,BTCUSDT,2026-02-15T10:52:57.017645,2026-02-15T07:24:19.640597,0.000113,70756.750695,70450.17729,8.0,7.96,-0.03,0
BTCUSDT_2026-02-15T10:52:57.017645_2538377978752,BTCUSDT,2026-02-15T10:52:57.017645,2026-02-15T07:28:26.288656,3.087884486677009e-05,70708.226445,70450.17729,2.18,2.18,-0.01,0
ETHUSDT_2026-02-15T10:52:57.058686_2538378516608,ETHUSDT,2026-02-15T10:52:57.058686,2026-02-15T08:23:53.074261,0.007546171324539785,2090.154555,2062.3483100000003,15.77,15.56,-0.21,0
ETHUSDT_2026-02-15T10:52:57.058686_2538378516608,ETHUSDT,2026-02-15T10:52:57.058686,2026-02-15T08:24:29.492506,0.00379,2089.96446,2062.3483100000003,7.92,7.82,-0.1,0
ETHUSDT_2026-02-15T10:52:57.058686_2538378516608,ETHUSDT,2026-02-15T10:52:57.058686,2026-02-15T08:28:08.791299,0.0053238286754602165,2084.40168,2062.3483100000003,11.1,10.98,-0.12,0
BTCUSDT_2026-02-15T10:53:33.147138_2538351539008,BTCUSDT,2026-02-15T10:53:33.147138,2026-02-15T07:28:26.288656,0.000293,70708.226445,70450.18728499999,20.72,20.64,-0.08,0
ETHUSDT_2026-02-15T10:53:33.187256_2538378583744,ETHUSDT,2026-02-15T10:53:33.187256,2026-02-15T08:28:08.791299,0.0075,2084.40168,2061.58869,15.63,15.46,-0.17,0
BTCUSDT_2026-02-15T10:54:09.253649_2538378522432,BTCUSDT,2026-02-15T10:54:09.253649,2026-02-15T07:28:26.288656,0.000132,70708.226445,70451.91642000001,9.33,9.3,-0.03,0
ETHUSDT_2026-02-15T10:54:09.294667_2538378607168,ETHUSDT,2026-02-15T10:54:09.294667,2026-02-15T08:28:08.791299,0.00337,2084.40168,2061.2788450000003,7.02,6.95,-0.08,0
BTCUSDT_2026-02-15T10:55:36.806509_2538350329024,BTCUSDT,2026-02-15T10:55:36.806509,2026-02-15T07:28:26.288656,0.0001031211551332299,70708.226445,70464.90992,7.29,7.27,-0.03,0
BTCUSDT_2026-02-15T10:55:36.806509_2538350329024,BTCUSDT,2026-02-15T10:55:36.806509,2026-02-15T07:29:02.417466,0.000251,70708.19643,70464.90992,17.75,17.69,-0.06,0
BTCUSDT_2026-02-15T10:55:36.806509_2538350329024,BTCUSDT,2026-02-15T10:55:36.806509,2026-02-15T07:29:38.559052,0.000113,70690.937805,70464.90992,7.99,7.96,-0.03,0
BTCUSDT_2026-02-15T10:55:36.806509_2538350329024,BTCUSDT,2026-02-15T10:55:36.806509,2026-02-15T07:33:15.416926,0.000559,70744.3545,70464.90992,39.55,39.39,-0.16,0
BTCUSDT_2026-02-15T10:55:36.806509_2538350329024,BTCUSDT,2026-02-15T10:55:36.806509,2026-02-15T07:34:21.599258,0.000251,70870.907745,70464.90992,17.79,17.69,-0.1,0
BTCUSDT_2026-02-15T10:55:36.806509_2538350329024,BTCUSDT,2026-02-15T10:55:36.806509,2026-02-15T07:35:00.435784,0.000112,70817.09085,70464.90992,7.93,7.89,-0.04,0
BTCUSDT_2026-02-15T10:55:36.806509_2538350329024,BTCUSDT,2026-02-15T10:55:36.806509,2026-02-15T07:38:25.023359,5.187884486677014e-05,70904.63459999999,70464.90992,3.68,3.66,-0.02,0
ETHUSDT_2026-02-15T10:55:36.848533_2538349330560,ETHUSDT,2026-02-15T10:55:36.848533,2026-02-15T08:28:08.791299,0.0026061713245397844,2084.40168,2062.3683,5.43,5.37,-0.06,0
ETHUSDT_2026-02-15T10:55:36.848533_2538349330560,ETHUSDT,2026-02-15T10:55:36.848533,2026-02-15T08:28:44.898936,0.00846,2081.8904249999996,2062.3683,17.61,17.45,-0.17,0
ETHUSDT_2026-02-15T10:55:36.848533_2538349330560,ETHUSDT,2026-02-15T10:55:36.848533,2026-02-15T08:29:21.006458,0.00381,2078.69883,2062.3683,7.92,7.86,-0.06,0
